scenario,simyear,value
full_avail_ref,2030,68.209
full_avail_ref,2030,72.6322
full_avail_ref,2030,73.2984
full_avail_ref,2030,7.35149
full_avail_ref,2030,69.209
full_avail_ref,2030,69.209
full_avail_ref,2030,6.35149
full_avail_ref,2030,62.8328
full_avail_ref,2030,70.2984
full_avail_ref,2030,5.1558
full_avail_ref,2030,71.2984
full_avail_ref,2030,69.209
full_avail_ref,2030,70.209
full_avail_ref,2030,5.1558
full_avail_ref,2030,74.5516
full_avail_ref,2030,65.8411
full_avail_ref,2030,71.6322
full_avail_ref,2030,70.209
full_avail_ref,2030,71.209
full_avail_ref,2030,73.5516
full_avail_ref,2030,68.209
full_avail_ref,2030,68.209
full_avail_ref,2030,5.1558
full_avail_ref,2030,75.819
full_avail_ref,2030,76.2308
full_avail_ref,2030,77.819
full_avail_ref,2030,74.739
full_avail_ref,2030,78.5311
full_avail_ref,2030,74.739
full_avail_ref,2030,78.119
full_avail_ref,2030,75.2308
full_avail_ref,2030,74.2308
full_avail_ref,2030,73.2308
full_avail_ref,2030,77.2308
full_avail_ref,2030,75.7596
full_avail_ref,2030,72.6744
full_avail_ref,2030,76.2308
full_avail_ref,2030,73.739
full_avail_ref,2030,78.5311
full_avail_ref,2030,80.2488
full_avail_ref,2030,74.585
full_avail_ref,2030,74.7596
full_avail_ref,2030,75.2308
full_avail_ref,2030,76.2308
full_avail_ref,2030,76.2308
full_avail_ref,2030,76.819
full_avail_ref,2030,77.5311
full_avail_ref,2030,74.585
full_avail_ref,2030,74.585
full_avail_ref,2030,82.2488
full_avail_ref,2030,71.6744
full_avail_ref,2030,79.5311
full_avail_ref,2030,80.2964
full_avail_ref,2030,75.2308
full_avail_ref,2030,79.2488
full_avail_ref,2030,81.2488
full_avail_ref,2030,73.585
full_avail_ref,2030,75.3398
full_avail_ref,2030,75.3418
full_avail_ref,2030,77.3398
full_avail_ref,2030,73.8536
full_avail_ref,2030,77.3398
full_avail_ref,2030,74.5834
full_avail_ref,2030,75.3418
full_avail_ref,2030,74.3418
full_avail_ref,2030,73.3418
full_avail_ref,2030,72.3418
full_avail_ref,2030,75.3418
full_avail_ref,2030,74.8566
full_avail_ref,2030,72.6744
full_avail_ref,2030,75.3418
full_avail_ref,2030,73.3418
full_avail_ref,2030,76.3418
full_avail_ref,2030,77.3418
full_avail_ref,2030,73.3418
full_avail_ref,2030,74.7596
full_avail_ref,2030,73.3418
full_avail_ref,2030,75.3418
full_avail_ref,2030,74.3418
full_avail_ref,2030,76.3398
full_avail_ref,2030,76.3398
full_avail_ref,2030,73.3418
full_avail_ref,2030,74.585
full_avail_ref,2030,75.3418
full_avail_ref,2030,71.6744
full_avail_ref,2030,78.3398
full_avail_ref,2030,78.3398
full_avail_ref,2030,74.3418
full_avail_ref,2030,76.3418
full_avail_ref,2030,76.3418
full_avail_ref,2030,72.3418
full_avail_ref,2030,74.2015
full_avail_ref,2030,74.1278
full_avail_ref,2030,76.2015
full_avail_ref,2030,71.1278
full_avail_ref,2030,76.1278
full_avail_ref,2030,72.1278
full_avail_ref,2030,74.1278
full_avail_ref,2030,73.1278
full_avail_ref,2030,73.1278
full_avail_ref,2030,72.1278
full_avail_ref,2030,74.3716
full_avail_ref,2030,74.8536
full_avail_ref,2030,72.6322
full_avail_ref,2030,73.3716
full_avail_ref,2030,70.1278
full_avail_ref,2030,76.0223
full_avail_ref,2030,76.1278
full_avail_ref,2030,52.4851
full_avail_ref,2030,71.1278
full_avail_ref,2030,74.1278
full_avail_ref,2030,72.1278
full_avail_ref,2030,73.3716
full_avail_ref,2030,75.2015
full_avail_ref,2030,75.8536
full_avail_ref,2030,72.1278
full_avail_ref,2030,74.5552
full_avail_ref,2030,75.1278
full_avail_ref,2030,71.6322
full_avail_ref,2030,77.1278
full_avail_ref,2030,77.1278
full_avail_ref,2030,74.1278
full_avail_ref,2030,75.1278
full_avail_ref,2030,75.1278
full_avail_ref,2030,51.4851
full_avail_ref,2030,74.4848
full_avail_ref,2030,76.4265
full_avail_ref,2030,76.7747
full_avail_ref,2030,76.398
full_avail_ref,2030,76.7747
full_avail_ref,2030,74.739
full_avail_ref,2030,78.2717
full_avail_ref,2030,77.2717
full_avail_ref,2030,76.2717
full_avail_ref,2030,77.2717
full_avail_ref,2030,75.2717
full_avail_ref,2030,74.8536
full_avail_ref,2030,72.6744
full_avail_ref,2030,74.2717
full_avail_ref,2030,73.739
full_avail_ref,2030,76.4265
full_avail_ref,2030,77.4265
full_avail_ref,2030,75.4663
full_avail_ref,2030,74.729
full_avail_ref,2030,74.2717
full_avail_ref,2030,78.2265
full_avail_ref,2030,74.2717
full_avail_ref,2030,75.7747
full_avail_ref,2030,75.8536
full_avail_ref,2030,77.362
full_avail_ref,2030,74.7207
full_avail_ref,2030,78.5441
full_avail_ref,2030,71.6744
full_avail_ref,2030,77.7747
full_avail_ref,2030,77.7747
full_avail_ref,2030,75.2717
full_avail_ref,2030,76.4265
full_avail_ref,2030,78.4265
full_avail_ref,2030,76.362
full_avail_ref,2030,74.4848
full_avail_ref,2030,76.7004
full_avail_ref,2030,76.7235
full_avail_ref,2030,76.6004
full_avail_ref,2030,76.7235
full_avail_ref,2030,74.739
full_avail_ref,2030,78.6004
full_avail_ref,2030,77.6004
full_avail_ref,2030,76.6004
full_avail_ref,2030,75.6004
full_avail_ref,2030,77.6004
full_avail_ref,2030,74.8536
full_avail_ref,2030,72.6744
full_avail_ref,2030,76.6004
full_avail_ref,2030,73.739
full_avail_ref,2030,76.6004
full_avail_ref,2030,78.6004
full_avail_ref,2030,74.739
full_avail_ref,2030,74.7153
full_avail_ref,2030,76.6004
full_avail_ref,2030,77.6004
full_avail_ref,2030,76.6004
full_avail_ref,2030,75.7235
full_avail_ref,2030,75.8536
full_avail_ref,2030,76.7004
full_avail_ref,2030,74.6004
full_avail_ref,2030,91.8705
full_avail_ref,2030,71.6744
full_avail_ref,2030,77.7235
full_avail_ref,2030,77.7235
full_avail_ref,2030,75.6004
full_avail_ref,2030,77.6004
full_avail_ref,2030,79.6004
full_avail_ref,2030,75.6004
full_avail_ref,2030,70.9775
full_avail_ref,2030,67.1151
full_avail_ref,2030,70.9775
full_avail_ref,2030,64.1151
full_avail_ref,2030,70.9775
full_avail_ref,2030,65.1151
full_avail_ref,2030,68.1151
full_avail_ref,2030,66.1151
full_avail_ref,2030,66.1151
full_avail_ref,2030,65.1151
full_avail_ref,2030,70.8422
full_avail_ref,2030,69.9775
full_avail_ref,2030,70.8773
full_avail_ref,2030,69.8422
full_avail_ref,2030,63.1151
full_avail_ref,2030,69.9775
full_avail_ref,2030,69.9775
full_avail_ref,2030,52.4851
full_avail_ref,2030,64.0151
full_avail_ref,2030,69.8422
full_avail_ref,2030,67.1151
full_avail_ref,2030,70.8422
full_avail_ref,2030,69.9775
full_avail_ref,2030,70.9775
full_avail_ref,2030,65.1151
full_avail_ref,2030,71.8422
full_avail_ref,2030,69.8422
full_avail_ref,2030,69.8773
full_avail_ref,2030,70.9775
full_avail_ref,2030,71.9775
full_avail_ref,2030,70.8422
full_avail_ref,2030,68.9775
full_avail_ref,2030,69.1151
full_avail_ref,2030,51.4851
full_avail_ref,2030,65.6264
full_avail_ref,2030,7.419
full_avail_ref,2030,65.6264
full_avail_ref,2030,4.419
full_avail_ref,2030,66.6264
full_avail_ref,2030,6.419
full_avail_ref,2030,62.6264
full_avail_ref,2030,5.419
full_avail_ref,2030,4.419
full_avail_ref,2030,3.419
full_avail_ref,2030,66.6264
full_avail_ref,2030,65.6264
full_avail_ref,2030,6.419
full_avail_ref,2030,65.6264
full_avail_ref,2030,5.419
full_avail_ref,2030,64.6264
full_avail_ref,2030,63.6264
full_avail_ref,2030,3.419
full_avail_ref,2030,-46.9328
full_avail_ref,2030,64.6264
full_avail_ref,2030,6.419
full_avail_ref,2030,65.6264
full_avail_ref,2030,64.6264
full_avail_ref,2030,66.6264
full_avail_ref,2030,3.419
full_avail_ref,2030,67.6264
full_avail_ref,2030,63.6264
full_avail_ref,2030,7.419
full_avail_ref,2030,65.6264
